DBG:..\SRC\or_mw.c:85:proc_read_fifo(): Read FIFO Size=5128 from address 0x10000
DBG:..\SRC\or_mw.c:578:or_ez_IQ_mode(): Frame Interval=335ms
frameEnd FIFO Pos=5124
Rx channel: 0x1
Chirp number: 10
Chirp points: 128
Bandwidth_MHz: 6800
Chirp time_us: 55
FS_IQ_KHz: 2500.000000
IQ_DATA_START==================================
Chirp_01==================================
RX1==============================================
159,58
229,-11
239,-77
193,-167
106,-218
97,-170
92,-190
67,-191
49,-159
94,-147
88,-161
58,-206
-34,-191
-82,-60
16,95
183,149
339,118
471,-3
459,-153
364,-241
295,-267
290,-256
312,-285
242,-305
220,-254
292,-214
314,-293
227,-371
130,-333
101,-224
172,-141
255,-147
254,-135
363,-86
507,-109
624,-231
681,-384
624,-557
492,-645
451,-637
500,-606
594,-754
512,-983
311,-1070
129,-987
133,-896
201,-917
188,-1024
49,-1103
-86,-1072
-131,-1017
-129,-955
-78,-914
-46,-915
76,-1020
91,-1299
-99,-1533
-382,-1651
-665,-1680
-992,-1566
-1186,-1280
-1164,-1062
-1098,-1022
-1108,-1036
-1171,-1082
-1350,-1099
-1627,-1061
-1938,-838
-2046,-336
-1818,117
-1430,279
-1107,241
-984,52
-1079,-89
-1224,-147
-1430,-129
-1622,20
-1667,307
-1688,496
-1623,802
-1359,1023
-1116,1055
-1044,1045
-989,1216
-836,1268
-784,1383
-599,1522
-437,1603
-204,1775
221,1861
658,1649
876,1225
685,818
435,713
249,789
248,1020
340,1198
632,1392
1046,1348
1295,1036
1291,680
1161,455
894,345
727,587
938,864
1317,899
1625,743
1804,421
1776,97
1684,-119
1574,-335
1360,-495
1129,-504
1010,-429
973,-262
1117,-215
1181,-277
1312,-324
1401,-553
1323,-771
1135,-893
RX_END==============================================
Chirp_04==================================
RX1==============================================
-54,-146
-124,-62
-112,24
-74,81
-23,79
8,62
67,62
122,43
206,-4
228,-85
199,-193
117,-216
100,-191
89,-189
47,-171
24,-155
66,-152
89,-147
91,-188
-1,-204
-60,-56
14,90
175,149
328,120
463,-1
465,-157
392,-230
311,-276
274,-255
269,-281
220,-316
188,-232
265,-234
310,-325
220,-379
121,-337
121,-247
198,-173
257,-169
267,-138
402,-74
535,-122
647,-242
734,-383
639,-569
493,-646
444,-603
502,-601
622,-728
526,-961
330,-1084
143,-1007
142,-889
224,-902
208,-1024
49,-1116
-93,-1064
-120,-1003
-128,-938
-120,-916
-44,-933
103,-1025
88,-1270
-97,-1506
-372,-1655
-679,-1703
-1002,-1594
-1148,-1321
-1150,-1104
-1089,-1000
-1101,-1010
-1144,-1049
-1307,-1095
-1560,-1079
-1916,-862
-2058,-365
-1837,118
-1426,319
-1130,239
-977,31
-1089,-126
-1232,-185
-1432,-187
-1641,17
-1648,293
-1642,497
-1580,838
-1319,1025
-1107,1038
-1082,1030
-1027,1199
-876,1299
-788,1428
-571,1554
-404,1599
-172,1751
227,1805
638,1626
855,1190
716,829
451,729
280,803
258,1004
340,1166
612,1378
1028,1334
1305,1057
1326,719
1213,486
945,360
746,594
956,874
1314,901
1611,736
1792,432
1793,99
1698,-136
1587,-338
1370,-518
1096,-534
982,-450
958,-262
1124,-223
1197,-277
1362,-340
1443,-566
1320,-779
1126,-893
RX_END==============================================
Chirp_05==================================
RX1==============================================
-71,-172
-139,-71
-142,28
-89,84
6,90
18,68
64,51
141,26
205,-4
220,-77
197,-175
126,-192
116,-168
132,-200
78,-218
43,-196
70,-164
101,-165
91,-175
6,-161
-61,-41
4,88
130,147
301,140
456,21
459,-143
385,-218
335,-250
310,-252
307,-286
251,-310
213,-254
291,-204
335,-282
258,-365
158,-348
136,-261
173,-167
236,-171
242,-143
359,-79
525,-119
667,-216
714,-410
656,-604
529,-654
449,-605
496,-572
627,-687
542,-925
342,-1062
156,-1019
154,-910
183,-944
172,-1040
46,-1088
-77,-1037
-116,-998
-140,-956
-108,-921
-46,-929
85,-1007
87,-1268
-97,-1490
-358,-1621
-663,-1669
-1011,-1573
-1177,-1316
-1172,-1071
-1097,-984
-1104,-999
-1150,-1015
-1315,-1070
-1590,-1103
-1926,-878
-2065,-398
-1854,95
-1445,303
-1120,270
-967,59
-1040,-116
-1199,-209
-1441,-172
-1650,13
-1676,310
-1649,544
-1548,839
-1287,1013
-1068,1037
-1040,1029
-1027,1159
-891,1264
-790,1425
-556,1556
-369,1597
-156,1741
235,1795
652,1634
854,1243
700,844
455,737
272,810
261,1005
337,1175
584,1372
982,1328
1264,1060
1281,731
1207,498
969,355
770,577
938,849
1268,888
1581,737
1780,417
1786,107
1706,-134
1568,-353
1345,-531
1119,-529
988,-451
960,-290
1147,-205
1235,-246
1381,-322
1475,-561
1344,-795
1112,-880
RX_END==============================================
Chirp_06==================================
RX1==============================================
-87,-175
-156,-84
-139,4
-77,79
-9,77
28,43
73,34
136,-1
192,-43
218,-102
212,-168
154,-199
120,-175
119,-181
81,-182
41,-161
76,-156
100,-147
89,-170
3,-179
-60,-61
12,78
138,135
287,129
449,24
479,-143
408,-224
350,-235
308,-227
310,-274
242,-332
203,-267
276,-203
330,-264
272,-361
171,-344
124,-283
177,-196
